industry,country,date,keyword,cpc_usd,cpc_euro,searches,exchange_rate,final_cpc_usd,sea_expend_per_cap_usd,unemployment_rate,broadb_subscr_per_100_inhab,date_new,today,price_effect,quantity_effect,half_year,id,industry_date_country_id,price_effect_new,quantity_effect_new,retail,structural_break,country_1,country_2,country_3,country_4,country_5,country_6,apr,industry_new,industry_new_1,industry_new_2,industry_new_3,industry_new_4,industry_new_5,industry_new_6,industry_new_7,industry_new_8,industry_new_9,industry_new_10,industry_new_11,industry_new_12,industry_new_13,industry_new_14,industry_new_15,mean_searches,mean_searches_tenth,industry_time,country_time,mean_industry,mean_country
household electronics,USA,04/09,hoover,1.87,,135000,,1.87,49.14,9.625,26.66,18017,19303,0.8631055,0.1368945,1,65,425,,,1,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,238500,23.85,65,41,0.928,3.446267
household electronics,USA,04/09,washing machines,1.54,,60500,,1.54,49.14,9.625,26.66,18017,19303,0.8631055,0.1368945,1,65,425,,,1,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,238500,23.85,65,41,0.928,3.446267
internet services,DEU,04/09,domain registration,5.78,,5400,,5.78,31.46,7.742,30.21,18017,19303,0.6852221,0.3147779,1,73,433,0.685222,0.314778,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55700,5.57,73,1,5.034667,2.066533
internet services,DEU,04/09,email,2.15,,74000,,2.15,31.46,7.742,30.21,18017,19303,0.6852221,0.3147779,1,73,433,,,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55700,5.57,73,1,5.034667,2.066533
internet services,DEU,04/09,web hosting,9.53,,18100,,9.53,31.46,7.742,30.21,18017,19303,0.6852221,0.3147779,1,73,433,,,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55700,5.57,73,1,5.034667,2.066533
internet services,DEU,04/09,search engine optimization,4.44,,90500,,4.44,31.46,7.742,30.21,18017,19303,0.6852221,0.3147779,1,73,433,,,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55700,5.57,73,1,5.034667,2.066533
internet services,DEU,04/09,web design,1.73,,90500,,1.73,31.46,7.742,30.21,18017,19303,0.6852221,0.3147779,1,73,433,,,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55700,5.57,73,1,5.034667,2.066533
internet services,ESP,04/09,email,1.95,,12100,,1.95,17.36,18,21.27,18017,19303,0.5457039,0.4542961,1,73,441,0.545704,0.454296,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54960,5.496,73,9,5.034667,1.057333
internet services,ESP,04/09,web design,1.8,,246000,,1.8,17.36,18,21.27,18017,19303,0.5457039,0.4542961,1,73,441,,,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54960,5.496,73,9,5.034667,1.057333
internet services,ESP,04/09,search engine optimization,2.6,,9900,,2.6,17.36,18,21.27,18017,19303,0.5457039,0.4542961,1,73,441,,,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54960,5.496,73,9,5.034667,1.057333
internet services,ESP,04/09,domain registration,5.2,,4400,,5.2,17.36,18,21.27,18017,19303,0.5457039,0.4542961,1,73,441,,,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54960,5.496,73,9,5.034667,1.057333
internet services,ESP,04/09,web hosting,1.92,,2400,,1.92,17.36,18,21.27,18017,19303,0.5457039,0.4542961,1,73,441,,,0,0,0,1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54960,5.496,73,9,5.034667,1.057333
internet services,FRA,04/09,web design,2.25,,27100,,2.25,17.32,9.517,31.79,18017,19303,0.545132,0.454868,1,73,449,0.545132,0.454868,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24020,2.402,73,17,5.034667,1.361333
internet services,FRA,04/09,email,2.02,,40500,,2.02,17.32,9.517,31.79,18017,19303,0.545132,0.454868,1,73,449,,,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24020,2.402,73,17,5.034667,1.361333
internet services,FRA,04/09,web hosting,3.77,,5400,,3.77,17.32,9.517,31.79,18017,19303,0.545132,0.454868,1,73,449,,,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24020,2.402,73,17,5.034667,1.361333
internet services,FRA,04/09,domain registration,6.41,,40500,,6.41,17.32,9.517,31.79,18017,19303,0.545132,0.454868,1,73,449,,,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24020,2.402,73,17,5.034667,1.361333
internet services,FRA,04/09,search engine optimization,4.56,,6600,,4.56,17.32,9.517,31.79,18017,19303,0.545132,0.454868,1,73,449,,,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24020,2.402,73,17,5.034667,1.361333
internet services,ITA,04/09,web design,2.75,,6600,,2.75,15.03,7.808,20.05,18017,19303,0.5098005,0.4901995,1,73,457,0.5098,0.4902,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11360,1.136,73,25,5.034667,1.201467
internet services,ITA,04/09,search engine optimization,3.76,,4400,,3.76,15.03,7.808,20.05,18017,19303,0.5098005,0.4901995,1,73,457,,,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11360,1.136,73,25,5.034667,1.201467
internet services,ITA,04/09,email,1.94,,40500,,1.94,15.03,7.808,20.05,18017,19303,0.5098005,0.4901995,1,73,457,,,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11360,1.136,73,25,5.034667,1.201467
internet services,ITA,04/09,domain registration,4,,2400,,4,15.03,7.808,20.05,18017,19303,0.5098005,0.4901995,1,73,457,,,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11360,1.136,73,25,5.034667,1.201467
internet services,ITA,04/09,web hosting,3.66,,2900,,3.66,15.03,7.808,20.05,18017,19303,0.5098005,0.4901995,1,73,457,,,0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11360,1.136,73,25,5.034667,1.201467
internet services,GBR,04/09,domain registration,12.44,,14800,,12.44,65.28,7.451,30.84,18017,19303,0.8187416,0.1812585,1,73,465,0.818742,0.181258,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95780,9.578,73,33,5.034667,3.247067
internet services,GBR,04/09,email,2.15,,201000,,2.15,65.28,7.451,30.84,18017,19303,0.8187416,0.1812585,1,73,465,,,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95780,9.578,73,33,5.034667,3.247067
internet services,GBR,04/09,search engine optimization,7.73,,18100,,7.73,65.28,7.451,30.84,18017,19303,0.8187416,0.1812585,1,73,465,,,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95780,9.578,73,33,5.034667,3.247067
internet services,GBR,04/09,web design,3.97,,110000,,3.97,65.28,7.451,30.84,18017,19303,0.8187416,0.1812585,1,73,465,,,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95780,9.578,73,33,5.034667,3.247067
internet services,GBR,04/09,web hosting,13.03,,135000,,13.03,65.28,7.451,30.84,18017,19303,0.8187416,0.1812585,1,73,465,,,0,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95780,9.578,73,33,5.034667,3.247067
internet services,USA,04/09,domain registration,11.99,,60500,,11.99,49.14,9.625,26.66,18017,19303,0.7727372,0.2272628,1,73,473,0.772737,0.227263,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,358400,35.84,73,41,5.034667,3.446267
internet services,USA,04/09,email,2.48,,450000,,2.48,49.14,9.625,26.66,18017,19303,0.7727372,0.2272628,1,73,473,,,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,358400,35.84,73,41,5.034667,3.446267
internet services,USA,04/09,search engine optimization,7.98,,90500,,7.98,49.14,9.625,26.66,18017,19303,0.7727372,0.2272628,1,73,473,,,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,358400,35.84,73,41,5.034667,3.446267
internet services,USA,04/09,web design,4,,368000,,4,49.14,9.625,26.66,18017,19303,0.7727372,0.2272628,1,73,473,,,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,358400,35.84,73,41,5.034667,3.446267
internet services,USA,04/09,web hosting,13.05,,823000,,13.05,49.14,9.625,26.66,18017,19303,0.7727372,0.2272628,1,73,473,,,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,358400,35.84,73,41,5.034667,3.446267
leisure,DEU,04/09,theme park,0.44,,27100,,0.44,31.46,7.742,30.21,18017,19303,0.6878946,0.3121054,1,81,481,0.687895,0.312105,1,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131520,13.152,81,1,0.705,2.066533
leisure,DEU,04/09,cinema,0.32,,450000,,0.32,31.46,7.742,30.21,18017,19303,0.6878946,0.3121054,1,81,481,,,1,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131520,13.152,81,1,0.705,2.066533
leisure,DEU,04/09,concert tickets,0.5,,49500,,0.5,31.46,7.742,30.21,18017,19303,0.6878946,0.3121054,1,81,481,,,1,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131520,13.152,81,1,0.705,2.066533
leisure,DEU,04/09,musical,0.76,,90500,,0.76,31.46,7.742,30.21,18017,19303,0.6878946,0.3121054,1,81,481,,,1,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131520,13.152,81,1,0.705,2.066533
leisure,DEU,04/09,theatre,1.03,,40500,,1.03,31.46,7.742,30.21,18017,19303,0.6878946,0.3121054,1,81,481,,,1,0,1,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,131520,13.152,81,1,0.705,2.066533
leisure,ESP,04/09,cinema,0.6,,201000,,0.6,17.36,18,21.27,18017,19303,0.548781,0.451219,1,81,489,0.548781,0.451219,1,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74340,7.434,81,9,0.705,1.057333
leisure,ESP,04/09,concert tickets,0.28,,110000,,0.28,17.36,18,21.27,18017,19303,0.548781,0.451219,1,81,489,,,1,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74340,7.434,81,9,0.705,1.057333
leisure,ESP,04/09,musical,0.76,,5400,,0.76,17.36,18,21.27,18017,19303,0.548781,0.451219,1,81,489,,,1,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74340,7.434,81,9,0.705,1.057333
leisure,ESP,04/09,theme park,0.31,,22200,,0.31,17.36,18,21.27,18017,19303,0.548781,0.451219,1,81,489,,,1,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74340,7.434,81,9,0.705,1.057333
leisure,ESP,04/09,theatre,0.31,,33100,,0.31,17.36,18,21.27,18017,19303,0.548781,0.451219,1,81,489,,,1,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74340,7.434,81,9,0.705,1.057333
leisure,FRA,04/09,concert tickets,0.47,,14800,,0.47,17.32,9.517,31.79,18017,19303,0.5482097,0.4517903,1,81,497,0.54821,0.45179,1,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88840,8.884,81,17,0.705,1.361333
leisure,FRA,04/09,cinema,0.53,,368000,,0.53,17.32,9.517,31.79,18017,19303,0.5482097,0.4517903,1,81,497,,,1,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88840,8.884,81,17,0.705,1.361333
leisure,FRA,04/09,musical,0.33,,12100,,0.33,17.32,9.517,31.79,18017,19303,0.5482097,0.4517903,1,81,497,,,1,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88840,8.884,81,17,0.705,1.361333
leisure,FRA,04/09,theme park,0.54,,22200,,0.54,17.32,9.517,31.79,18017,19303,0.5482097,0.4517903,1,81,497,,,1,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88840,8.884,81,17,0.705,1.361333
leisure,FRA,04/09,theatre,0.43,,27100,,0.43,17.32,9.517,31.79,18017,19303,0.5482097,0.4517903,1,81,497,,,1,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88840,8.884,81,17,0.705,1.361333
leisure,ITA,04/09,cinema,0.45,,165000,,0.45,15.03,7.808,20.05,18017,19303,0.5129036,0.4870964,1,81,505,0.512904,0.487096,1,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49740,4.974,81,25,0.705,1.201467
leisure,ITA,04/09,concert tickets,0.35,,27100,,0.35,15.03,7.808,20.05,18017,19303,0.5129036,0.4870964,1,81,505,,,1,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49740,4.974,81,25,0.705,1.201467
leisure,ITA,04/09,musical,0.76,,18100,,0.76,15.03,7.808,20.05,18017,19303,0.5129036,0.4870964,1,81,505,,,1,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49740,4.974,81,25,0.705,1.201467
leisure,ITA,04/09,theme park,0.46,,5400,,0.46,15.03,7.808,20.05,18017,19303,0.5129036,0.4870964,1,81,505,,,1,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49740,4.974,81,25,0.705,1.201467
leisure,ITA,04/09,theatre,0.32,,33100,,0.32,15.03,7.808,20.05,18017,19303,0.5129036,0.4870964,1,81,505,,,1,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49740,4.974,81,25,0.705,1.201467
leisure,GBR,04/09,cinema,0.5,,201000,,0.5,65.28,7.451,30.84,18017,19303,0.8205773,0.1794227,1,81,513,0.820577,0.179423,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85380,8.538,81,33,0.705,3.247067
leisure,GBR,04/09,concert tickets,2.32,,110000,,2.32,65.28,7.451,30.84,18017,19303,0.8205773,0.1794227,1,81,513,,,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85380,8.538,81,33,0.705,3.247067
leisure,GBR,04/09,musical,0.76,,14800,,0.76,65.28,7.451,30.84,18017,19303,0.8205773,0.1794227,1,81,513,,,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85380,8.538,81,33,0.705,3.247067
leisure,GBR,04/09,theatre,0.75,,74000,,0.75,65.28,7.451,30.84,18017,19303,0.8205773,0.1794227,1,81,513,,,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85380,8.538,81,33,0.705,3.247067
leisure,GBR,04/09,theme park,1.13,,27100,,1.13,65.28,7.451,30.84,18017,19303,0.8205773,0.1794227,1,81,513,,,1,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85380,8.538,81,33,0.705,3.247067
leisure,USA,04/09,theme park,0.97,,49500,,0.97,49.14,9.625,26.66,18017,19303,0.7749108,0.2250892,1,81,521,0.774911,0.225089,1,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,666400,66.64,81,41,0.705,3.446267
leisure,USA,04/09,concert tickets,2.37,,201000,,2.37,49.14,9.625,26.66,18017,19303,0.7749108,0.2250892,1,81,521,,,1,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,666400,66.64,81,41,0.705,3.446267
leisure,USA,04/09,cinema,0.57,,2740000,,0.57,49.14,9.625,26.66,18017,19303,0.7749108,0.2250892,1,81,521,,,1,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,666400,66.64,81,41,0.705,3.446267
leisure,USA,04/09,musical,0.76,,40500,,0.76,49.14,9.625,26.66,18017,19303,0.7749108,0.2250892,1,81,521,,,1,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,666400,66.64,81,41,0.705,3.446267
leisure,USA,04/09,theatre,1.07,,301000,,1.07,49.14,9.625,26.66,18017,19303,0.7749108,0.2250892,1,81,521,,,1,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,666400,66.64,81,41,0.705,3.446267
online communities,DEU,04/09,business directory,1.04,,12100,,1.04,31.46,7.742,30.21,18017,19303,0.7799292,0.2200708,1,89,529,0.779929,0.220071,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1662040,166.204,89,1,0.9303333,2.066533
online communities,DEU,04/09,dating,1.66,,110000,,1.66,31.46,7.742,30.21,18017,19303,0.7799292,0.2200708,1,89,529,,,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1662040,166.204,89,1,0.9303333,2.066533
online communities,DEU,04/09,route planner,0.57,,4090000,,0.57,31.46,7.742,30.21,18017,19303,0.7799292,0.2200708,1,89,529,,,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1662040,166.204,89,1,0.9303333,2.066533
online communities,DEU,04/09,phone book,0.1,,4090000,,0.1,31.46,7.742,30.21,18017,19303,0.7799292,0.2200708,1,89,529,,,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1662040,166.204,89,1,0.9303333,2.066533
online communities,DEU,04/09,web directory,0.84,,8100,,0.84,31.46,7.742,30.21,18017,19303,0.7799292,0.2200708,1,89,529,,,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1662040,166.204,89,1,0.9303333,2.066533
online communities,ESP,04/09,dating,0.47,,8100,,0.47,17.36,18,21.27,18017,19303,0.6616611,0.3383389,1,89,537,0.661661,0.338339,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25660,2.566,89,9,0.9303333,1.057333
online communities,ESP,04/09,phone book,0.31,,40500,,0.31,17.36,18,21.27,18017,19303,0.6616611,0.3383389,1,89,537,,,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25660,2.566,89,9,0.9303333,1.057333
online communities,ESP,04/09,web directory,0.27,,12100,,0.27,17.36,18,21.27,18017,19303,0.6616611,0.3383389,1,89,537,,,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25660,2.566,89,9,0.9303333,1.057333
online communities,ESP,04/09,route planner,0.74,,18100,,0.74,17.36,18,21.27,18017,19303,0.6616611,0.3383389,1,89,537,,,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25660,2.566,89,9,0.9303333,1.057333
online communities,ESP,04/09,business directory,0.33,,49500,,0.33,17.36,18,21.27,18017,19303,0.6616611,0.3383389,1,89,537,,,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25660,2.566,89,9,0.9303333,1.057333
online communities,FRA,04/09,phone book,0.3,,2240000,,0.3,17.32,9.517,31.79,18017,19303,0.6611445,0.3388555,1,89,545,0.661144,0.338855,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,464880,46.488,89,17,0.9303333,1.361333
online communities,FRA,04/09,business directory,0.55,,5400,,0.55,17.32,9.517,31.79,18017,19303,0.6611445,0.3388555,1,89,545,,,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,464880,46.488,89,17,0.9303333,1.361333
online communities,FRA,04/09,route planner,0.31,,40500,,0.31,17.32,9.517,31.79,18017,19303,0.6611445,0.3388555,1,89,545,,,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,464880,46.488,89,17,0.9303333,1.361333
online communities,FRA,04/09,web directory,0.47,,5400,,0.47,17.32,9.517,31.79,18017,19303,0.6611445,0.3388555,1,89,545,,,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,464880,46.488,89,17,0.9303333,1.361333
online communities,FRA,04/09,dating,0.63,,33100,,0.63,17.32,9.517,31.79,18017,19303,0.6611445,0.3388555,1,89,545,,,0,0,0,0,1,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,464880,46.488,89,17,0.9303333,1.361333
online communities,ITA,04/09,dating,1.66,,110000,,1.66,15.03,7.808,20.05,18017,19303,0.6286862,0.3713137,1,89,553,0.628686,0.371314,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54620,5.462,89,25,0.9303333,1.201467
online communities,ITA,04/09,web directory,0.79,,8100,,0.79,15.03,7.808,20.05,18017,19303,0.6286862,0.3713137,1,89,553,,,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54620,5.462,89,25,0.9303333,1.201467
online communities,ITA,04/09,business directory,0.05,,1900,,0.05,15.03,7.808,20.05,18017,19303,0.6286862,0.3713137,1,89,553,,,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54620,5.462,89,25,0.9303333,1.201467
online communities,ITA,04/09,phone book,0.57,,135000,,0.57,15.03,7.808,20.05,18017,19303,0.6286862,0.3713137,1,89,553,,,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54620,5.462,89,25,0.9303333,1.201467
online communities,ITA,04/09,route planner,0.9,,18100,,0.9,15.03,7.808,20.05,18017,19303,0.6286862,0.3713137,1,89,553,,,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54620,5.462,89,25,0.9303333,1.201467
online communities,GBR,04/09,business directory,2.88,,14800,,2.88,65.28,7.451,30.84,18017,19303,0.8802946,0.1197054,1,89,561,0.880295,0.119705,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,172140,17.214,89,33,0.9303333,3.247067
online communities,GBR,04/09,dating,1.63,,201000,,1.63,65.28,7.451,30.84,18017,19303,0.8802946,0.1197054,1,89,561,,,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,172140,17.214,89,33,0.9303333,3.247067
online communities,GBR,04/09,phone book,0.57,,90500,,0.57,65.28,7.451,30.84,18017,19303,0.8802946,0.1197054,1,89,561,,,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,172140,17.214,89,33,0.9303333,3.247067
online communities,GBR,04/09,route planner,0.76,,550000,,0.76,65.28,7.451,30.84,18017,19303,0.8802946,0.1197054,1,89,561,,,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,172140,17.214,89,33,0.9303333,3.247067
online communities,GBR,04/09,web directory,1.9,,4400,,1.9,65.28,7.451,30.84,18017,19303,0.8802946,0.1197054,1,89,561,,,0,0,0,0,0,0,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,172140,17.214,89,33,0.9303333,3.247067
online communities,USA,04/09,business directory,2.75,,49500,,2.75,49.14,9.625,26.66,18017,19303,0.8469932,0.1530068,1,89,569,0.846993,0.153007,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,216580,21.658,89,41,0.9303333,3.446267
online communities,USA,04/09,dating,1.69,,673000,,1.69,49.14,9.625,26.66,18017,19303,0.8469932,0.1530068,1,89,569,,,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,216580,21.658,89,41,0.9303333,3.446267
online communities,USA,04/09,phone book,0.6,,301000,,0.6,49.14,9.625,26.66,18017,19303,0.8469932,0.1530068,1,89,569,,,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,216580,21.658,89,41,0.9303333,3.446267
online communities,USA,04/09,route planner,0.68,,49500,,0.68,49.14,9.625,26.66,18017,19303,0.8469932,0.1530068,1,89,569,,,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,216580,21.658,89,41,0.9303333,3.446267
online communities,USA,04/09,web directory,1.89,,9900,,1.89,49.14,9.625,26.66,18017,19303,0.8469932,0.1530068,1,89,569,,,0,0,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,216580,21.658,89,41,0.9303333,3.446267
real estate,DEU,04/09,prefab homes,1.45,,49500,,1.45,31.46,7.742,30.21,18017,19303,0.6247916,0.3752085,1,97,577,0.624792,0.375208,1,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395380,39.538,97,1,1.096,2.066533
real estate,DEU,04/09,home building,1.21,,14800,,1.21,31.46,7.742,30.21,18017,19303,0.6247916,0.3752085,1,97,577,,,1,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395380,39.538,97,1,1.096,2.066533
real estate,DEU,04/09,home for sale,1.56,,49500,,1.56,31.46,7.742,30.21,18017,19303,0.6247916,0.3752085,1,97,577,,,1,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395380,39.538,97,1,1.096,2.066533
real estate,DEU,04/09,real estate,0.64,,1830000,,0.64,31.46,7.742,30.21,18017,19303,0.6247916,0.3752085,1,97,577,,,1,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395380,39.538,97,1,1.096,2.066533
real estate,DEU,04/09,realtor,0.61,,33100,,0.61,31.46,7.742,30.21,18017,19303,0.6247916,0.3752085,1,97,577,,,1,0,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,395380,39.538,97,1,1.096,2.066533
real estate,ESP,04/09,realtor,1.45,,5400,,1.45,17.36,18,21.27,18017,19303,0.4788597,0.5211403,1,97,585,0.47886,0.52114,1,0,0,1,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,455740,45.574,97,9,1.096,1.057333
